Número de estudiante | Sigla | Periodo | Calificación | Nota
3194 | DV023461 | 2022-01 | MB | 6,1
3187 | DV023461 | 2022-01 | B | 5,9
3202 | DV023461 | 2022-01 | B | 5,7
3264 | DV023461 | 2022-01 | B | 5,5
3248 | DV023461 | 2022-01 | SU | 4
3212 | DV023461 | 2022-01 | SU | 4
4576 | HF023453 | 2021-01 | B | 5
4605 | HF023453 | 2021-01 | MB | 6
4548 | HF023453 | 2021-01 | SU | 4,8
4647 | HF023453 | 2021-01 | B | 5,2
4591 | HF023453 | 2021-01 | MB | 6,1
4547 | HF023453 | 2021-01 | B | 5,8
4558 | HF023453 | 2021-01 | B | 5,8
4544 | HF023453 | 2021-01 | B | 5,2
4639 | HF023453 | 2021-01 | B | 5,8
4556 | HF023453 | 2021-01 | B | 5,9
4602 | HF023453 | 2021-01 | MB | 6,4
4568 | HF023453 | 2021-01 | B | 5,3
4586 | HF023453 | 2021-01 | B | 5,6
4550 | HF023453 | 2021-01 | B | 5,6
4555 | HF023453 | 2021-01 | MB | 6,4
4560 | HF023453 | 2021-01 | B | 5,9
4541 | HF023453 | 2021-01 | SO | 6,7
4613 | HF023453 | 2021-01 | MB | 6,2
4536 | HF023453 | 2021-01 | SO | 6,5
4565 | HF023453 | 2021-01 | B | 5,6
4551 | HF023453 | 2021-01 | SU | 4,6
4651 | HF023453 | 2021-01 | SO | 6,7
4567 | HF023453 | 2021-01 | SU | 4,8
4553 | HF023453 | 2021-01 | B | 5,7
4581 | HF023453 | 2021-01 | B | 5,6
4561 | HF023453 | 2021-01 | MB | 6,3
4598 | HF023453 | 2021-01 | MB | 6,3
4648 | HF023453 | 2021-01 | SU | 4,5
4599 | HF023453 | 2021-01 | MB | 6,4
4559 | HF023453 | 2021-01 | MB | 6,1
4627 | HF023453 | 2021-01 | MB | 6,4
4600 | HF023453 | 2021-01 | B | 5,8
4618 | HF023453 | 2021-01 | B | 5,9
4569 | HF023453 | 2021-01 | B | 5,8
4617 | HF023453 | 2021-01 | B | 5,8
4642 | HF023453 | 2021-01 | B | 5,8
4552 | HF023453 | 2021-01 | B | 5,2
4566 | HF023453 | 2021-01 | B | 5,5
4593 | HF023453 | 2021-01 | B | 5,8
4584 | HF023453 | 2023-01 | B | 5,5
4633 | HF023453 | 2021-01 | MB | 6
4612 | HF023453 | 2021-01 | SU | 4
4604 | HF023453 | 2021-01 | MB | 6
4587 | HF023453 | 2023-01 | SU | 4
1750 | DS034090 | 2023-01 | MM | 1
1786 | DS034093 | 2023-01 | MM | 1
1788 | DS034093 | 2023-01 | B | 5,8
1730 | DS033453 | 2021-01 | MB | 6
1744 | DS033453 | 2021-01 | MB | 6
1766 | DS033453 | 2021-01 | MB | 6,1
1756 | DS033453 | 2021-01 | B | 5,6
1797 | DS033453 | 2021-01 | MB | 6,1
1786 | DS033453 | 2021-01 | B | 5,6
1778 | DS033453 | 2021-01 | SO | 6,5
1764 | DS033453 | 2021-01 | B | 5,6
1737 | DS033453 | 2021-01 | MB | 6,1
1747 | DS033453 | 2021-01 | B | 5,7
1749 | DS033453 | 2021-01 | B | 5,7
1754 | DS033453 | 2021-01 | MB | 6,4
1777 | DS033453 | 2021-01 | SO | 6,5
1743 | DS033453 | 2021-01 | B | 5,9
1776 | DS033453 | 2021-01 | SO | 6,5
1806 | DS033453 | 2021-01 | MB | 6,3
1811 | DS033453 | 2021-01 | B | 5
1726 | DS033453 | 2021-01 | B | 5,8
1758 | DS033453 | 2021-01 | MB | 6
1777 | DS034094 | 2023-01 | MM | 1,8
1751 | DS033453 | 2021-01 | MB | 6,3
1768 | DS033453 | 2021-01 | MB | 6,3
1736 | DS033453 | 2021-01 | MB | 6,4
1798 | DS033453 | 2021-01 | B | 5,7
1803 | DS033453 | 2021-01 | MB | 6
1727 | DS033453 | 2021-01 | SO | 6,5
1748 | DS033453 | 2021-01 | MB | 6,2
1732 | DS033453 | 2021-01 | B | 5,6
1728 | DS033453 | 2021-01 | MB | 6,2
1725 | DS033453 | 2021-01 | MB | 6,3
1778 | DS034148 | 2023-01 | MM | 1
1771 | DS033453 | 2021-01 | MB | 6,1
1767 | DS033453 | 2021-01 | B | 5,9
1801 | DS033453 | 2021-01 | MB | 6,4
1731 | DS033453 | 2021-01 | MB | 6,3
1794 | DS033453 | 2021-01 | MB | 6,4
1819 | DS033453 | 2021-01 | SO | 6,6
1759 | DS033453 | 2021-01 | MB | 6,3
1800 | DS033453 | 2022-01 | B | 5,8
1781 | DS034148 | 2023-01 | M | 2,5
3238 | DV023453 | 2021-01 | B | 5
3233 | DV023453 | 2021-01 | B | 5
3198 | DV023453 | 2021-01 | B | 5
3210 | DV023453 | 2021-01 | B | 5
3187 | DV023453 | 2021-01 | MB | 6
3217 | DV023453 | 2021-01 | MB | 6
1816 | DS035151 | 2023-01 | MB | 6,2
1773 | DS035151 | 2023-01 | MB | 6,3
1816 | DS0310062 | 2023-01 | SU | 4,7
3267 | DV023453 | 2021-01 | B | 5,1
3207 | DV023453 | 2021-01 | B | 5,2
3259 | DV023453 | 2021-01 | B | 5,5
3232 | DV023453 | 2021-01 | B | 5,2
3178 | DV023453 | 2021-01 | B | 5,3
3249 | DV023453 | 2021-01 | SU | 4,8
3220 | DV023453 | 2021-01 | B | 5,5
3251 | DV023453 | 2021-01 | B | 5,5
3247 | DV023453 | 2021-01 | SO | 6,5
3199 | DV023453 | 2021-01 | B | 5,1
3206 | DV023453 | 2021-01 | MB | 6,4
3196 | DV023453 | 2021-01 | SU | 4,9
3246 | DV023453 | 2021-01 | SO | 6,9
3265 | DV023453 | 2021-01 | B | 5,3
3261 | DV023453 | 2021-01 | SU | 4
3184 | DV023453 | 2021-01 | SO | 6,7
3243 | DV023453 | 2021-01 | B | 5,2
3176 | DV023453 | 2021-01 | B | 5
3204 | DV023453 | 2021-01 | MB | 6,2
3209 | DV023453 | 2021-01 | B | 5,8
3258 | DV023453 | 2021-01 | B | 5,6
3192 | DV023453 | 2021-01 | SO | 6,8
3242 | DV023453 | 2021-01 | MB | 6,1
3195 | DV023453 | 2021-01 | B | 5,4
3255 | DV023453 | 2021-01 | SU | 4,5
3225 | DV023453 | 2021-01 | B | 5,7
3188 | DV023453 | 2021-01 | MB | 6,2
3224 | DV023453 | 2021-01 | SU | 4,6
3180 | DV023453 | 2021-01 | SU | 4,3
3244 | DV023453 | 2021-01 | B | 5,9
3194 | DV023453 | 2021-01 | SO | 6,6
3202 | DV023453 | 2021-01 | B | 5,2
3266 | DV023453 | 2021-01 | B | 5,3
3213 | DV023453 | 2021-01 | MB | 6,2
3264 | DV023453 | 2021-01 | B | 5,3
4577 | HF024440 | 2021-01 | SU | 4
4549 | HF024440 | 2021-01 | SU | 4
4576 | HF024440 | 2021-01 | B | 5
4601 | HF024440 | 2021-01 | B | 5
4537 | HF024440 | 2021-01 | B | 5
4605 | HF024440 | 2021-01 | B | 5
1773 | DS033457 | 2023-02 | I | 3,5
1773 | DS033457 | 2023-02 | I | 3,8
1816 | DS034440 | 2021-01 | SU | 4
1750 | DS033457 | 2023-02 | I | 3,5
4548 | HF024440 | 2021-01 | B | 5,7
4591 | HF024440 | 2021-01 | B | 5,2
4547 | HF024440 | 2021-01 | B | 5,6
4558 | HF024440 | 2021-01 | MB | 6,2
4544 | HF024440 | 2021-01 | B | 5,8
4639 | HF024440 | 2021-01 | B | 5,1
4556 | HF024440 | 2021-01 | MB | 6,2
4633 | HF024440 | 2021-01 | B | 5,1
4602 | HF024440 | 2021-01 | SO | 6,5
4568 | HF024440 | 2021-01 | B | 5,9
4586 | HF024440 | 2021-01 | MB | 6,3
4550 | HF024440 | 2021-01 | MB | 6,1
4555 | HF024440 | 2021-01 | SU | 4,5
4560 | HF024440 | 2021-01 | MB | 6,4
4541 | HF024440 | 2021-01 | B | 5,2
4613 | HF024440 | 2021-01 | B | 5,5
4536 | HF024440 | 2021-01 | MB | 6,3
4565 | HF024440 | 2021-01 | SU | 4,7
4551 | HF024440 | 2021-01 | SU | 4,5
4651 | HF024440 | 2021-01 | MB | 6,4
4567 | HF024440 | 2021-01 | B | 5,4
4612 | HF024440 | 2021-01 | B | 5,8
4581 | HF024440 | 2021-01 | B | 5,3
1773 | DS034440 | 2022-02 | SU | 4
4598 | HF024440 | 2021-01 | MB | 6,2
4648 | HF024440 | 2021-01 | B | 5,7
4599 | HF024440 | 2021-01 | B | 5,9
4559 | HF024440 | 2021-01 | SU | 4,6
4627 | HF024440 | 2021-01 | SU | 4,4
4600 | HF024440 | 2021-01 | SO | 6,5
4618 | HF024440 | 2021-01 | SO | 6,5
4569 | HF024440 | 2021-01 | SU | 4,6
4617 | HF024440 | 2021-01 | SU | 4,1
4604 | HF024440 | 2021-01 | MB | 6,3
4566 | HF024440 | 2021-01 | MB | 6,3
4593 | HF024440 | 2021-01 | B | 5,2
4587 | HF024440 | 2021-02 | SU | 4,2
1750 | DS033458 | 2023-02 | SU | 4,2
4584 | HF024440 | 2023-01 | SU | 4,7
1788 | DS033459 | 2023-02 | SU | 4,9
4647 | HF024440 | 2021-01 | B | 5
4553 | HF024440 | 2021-01 | B | 5
4561 | HF024440 | 2021-01 | B | 5
4642 | HF024440 | 2021-01 | B | 5
4552 | HF024440 | 2021-01 | MB | 6
1788 | DS033461 | 2023-02 | B | 5,2
1800 | DS033462 | 2023-02 | I | 3
1800 | DS033462 | 2023-02 | I | 3,5
1788 | DS033462 | 2023-02 | I | 3,5
1788 | DS033462 | 2023-02 | I | 3
1800 | DS033463 | 2023-02 | I | 3,1
1764 | DS033463 | 2023-02 | I | 3,6
1737 | DS033463 | 2023-02 | I | 3,6
1788 | DS033463 | 2023-02 | I | 3,1
1788 | DS033463 | 2023-02 | I | 3
1816 | DS033463 | 2023-02 | M | 2,1
1773 | DS033463 | 2023-02 | M | 2
1800 | DS033467 | 2023-02 | I | 3
1756 | DS033467 | 2023-02 | NP | x
1746 | DS033467 | 2023-02 | SU | 4,7
1778 | DS033467 | 2023-02 | NP | x
1778 | DS033467 | 2023-02 | MM | 1
1816 | DS033467 | 2023-02 | B | 5,3
1773 | DS033467 | 2023-02 | SU | 4,2
1773 | DS033467 | 2023-02 | I | 3
1756 | DS033468 | 2023-02 | I | 3,3
1746 | DS033468 | 2023-02 | I | 3,8
1746 | DS033468 | 2023-02 | I | 3,1
1786 | DS033468 | 2023-02 | NP | x
1778 | DS033468 | 2023-02 | NP | x
1777 | DS033468 | 2023-02 | MM | 1,3
1816 | DS033468 | 2023-02 | I | 3,1
1816 | DS033468 | 2023-02 | I | 3,5
1781 | DS033468 | 2023-02 | SU | 4,9
1746 | DS033469 | 2023-02 | I | 3
1746 | DS033469 | 2023-02 | I | 3,6
1786 | DS033469 | 2023-02 | I | 3,1
1747 | DS033469 | 2023-02 | I | 3,6
1777 | DS033469 | 2023-02 | MM | 1,9
1776 | DS033469 | 2023-02 | MM | 1
1768 | DS033469 | 2023-02 | M | 2,8
1768 | DS033469 | 2023-02 | NP | x
1766 | DS034440 | 2021-01 | MB | 6,1
1756 | DS034440 | 2021-01 | SU | 4,4
1797 | DS034440 | 2021-01 | B | 5,1
1786 | DS034440 | 2021-01 | SU | 4,7
1778 | DS034440 | 2021-01 | SU | 4,2
1737 | DS034440 | 2021-01 | SU | 4,8
1747 | DS034440 | 2021-01 | SU | 4,5
1749 | DS034440 | 2021-01 | B | 5,1
1754 | DS034440 | 2021-01 | MB | 6,3
1777 | DS034440 | 2021-01 | SU | 4,7
1743 | DS034440 | 2021-01 | B | 5,1
1776 | DS034440 | 2021-01 | SO | 6,8
1730 | DS034440 | 2021-01 | B | 5,7
1744 | DS034440 | 2021-01 | B | 5,3
1751 | DS034440 | 2021-01 | B | 5,2
1768 | DS034440 | 2021-01 | B | 5,6
1736 | DS034440 | 2021-01 | B | 5,4
1798 | DS034440 | 2021-01 | B | 5,4
1811 | DS034440 | 2021-01 | SU | 4,2
1748 | DS034440 | 2021-01 | B | 5,6
1732 | DS034440 | 2021-01 | SO | 6,5
1728 | DS034440 | 2021-01 | B | 5,9
1746 | DS033470 | 2023-02 | I | 3,7
1746 | DS033470 | 2023-02 | I | 3,1
1758 | DS034440 | 2021-01 | B | 5,1
1786 | DS033470 | 2023-02 | M | 2,8
1786 | DS033470 | 2023-02 | I | 3,7
1725 | DS034440 | 2021-01 | B | 5,4
1747 | DS033470 | 2023-02 | M | 2,8
1771 | DS034440 | 2021-01 | B | 5,6
1767 | DS034440 | 2021-01 | SO | 6,6
1777 | DS033470 | 2023-02 | M | 2,3
1801 | DS034440 | 2021-01 | B | 5,3
1731 | DS034440 | 2021-01 | B | 5,9
1743 | DS033470 | 2023-02 | I | 3,7
1794 | DS034440 | 2021-01 | B | 5,5
1776 | DS033470 | 2023-02 | I | 3,3
1819 | DS034440 | 2021-01 | MB | 6,1
1759 | DS034440 | 2021-01 | B | 5,7
1736 | DS033470 | 2023-02 | I | 3,5
1800 | DS034440 | 2022-01 | SU | 4,2
1801 | DS033470 | 2023-02 | I | 3,5
1781 | DS033470 | 2023-02 | B | 5,2
1811 | DS033473 | 2023-02 | I | 3,5
1811 | DS033473 | 2023-02 | I | 3
1781 | DS033473 | 2023-02 | MM | 1
1758 | DS033475 | 2023-02 | I | 3,7
1731 | DS033475 | 2023-02 | I | 3,7
1781 | DS033475 | 2023-02 | SU | 4,7
1749 | DS033479 | 2023-02 | NP | x
1754 | DS033479 | 2023-02 | NP | x
1764 | DS034440 | 2021-01 | SU | 4
1806 | DS034440 | 2021-01 | MB | 6
1751 | DS033479 | 2023-02 | I | 3,6
1751 | DS033479 | 2023-02 | NP | x
1726 | DS034440 | 2021-01 | MB | 6
1731 | DS033479 | 2023-02 | MM | 1
1731 | DS033479 | 2023-02 | NP | x
1794 | DS033479 | 2023-02 | NP | x
1819 | DS033479 | 2023-02 | I | 3
1819 | DS033479 | 2023-02 | I | 3,8
1759 | DS033479 | 2023-02 | NP | x
1727 | DS034440 | 2021-01 | MB | 6
1803 | DS034440 | 2021-01 | SU | 4
1816 | DS033485 | 2023-02 | SO | 6,5
3267 | DV024440 | 2021-01 | B | 5,6
3207 | DV024440 | 2021-01 | SU | 4,5
3238 | DV024440 | 2021-01 | SU | 4,6
3232 | DV024440 | 2021-01 | B | 5,4
3178 | DV024440 | 2021-01 | B | 5,1
3249 | DV024440 | 2021-01 | SU | 4,1
3220 | DV024440 | 2021-01 | MB | 6,4
3251 | DV024440 | 2021-01 | B | 5,8
3247 | DV024440 | 2021-01 | MB | 6,4
1730 | DS033487 | 2023-02 | I | 3,5
3199 | DV024440 | 2021-01 | SU | 4,2
1726 | DS033487 | 2023-02 | I | 3,5
3196 | DV024440 | 2021-01 | B | 5,6
1751 | DS033487 | 2023-02 | I | 3,5
3246 | DV024440 | 2021-01 | SU | 4,8
1727 | DS033487 | 2023-02 | I | 3,9
3265 | DV024440 | 2021-01 | B | 5,6
1748 | DS033487 | 2023-02 | I | 3,7
3184 | DV024440 | 2021-01 | MB | 6,4
3243 | DV024440 | 2021-01 | B | 5,4
3198 | DV024440 | 2021-01 | B | 5,5
1771 | DS033487 | 2023-02 | I | 3,1
3204 | DV024440 | 2021-01 | SU | 4,6
3209 | DV024440 | 2021-01 | B | 5,2
3258 | DV024440 | 2021-01 | SU | 4,3
3192 | DV024440 | 2021-01 | B | 5,2
3242 | DV024440 | 2021-01 | SU | 4,8
3195 | DV024440 | 2021-01 | B | 5,2
3225 | DV024440 | 2021-01 | B | 5,9
3188 | DV024440 | 2021-01 | B | 5,5
3224 | DV024440 | 2021-01 | B | 5,1
3180 | DV024440 | 2021-01 | B | 5,3
3244 | DV024440 | 2021-01 | B | 5,3
3194 | DV024440 | 2021-01 | MB | 6,4
3187 | DV024440 | 2021-01 | B | 5,1
3217 | DV024440 | 2021-01 | SU | 4,6
3202 | DV024440 | 2021-01 | SU | 4,8
3266 | DV024440 | 2021-01 | MB | 6,4
3213 | DV024440 | 2021-01 | B | 5,6
3264 | DV024440 | 2021-01 | B | 5,1
3259 | DV024440 | 2021-01 | B | 5
3206 | DV024440 | 2021-01 | SO | 7
3210 | DV024440 | 2021-01 | B | 5
3255 | DV024440 | 2021-01 | SU | 4
3233 | DV024440 | 2021-02 | MB | 6
1778 | DS034092 | 2023-02 | MM | 1
1781 | DS034092 | 2023-02 | MM | 1
4602 | HF0210062 | 2021-01 | MB | 6,3
4560 | HF0210062 | 2021-01 | MB | 6,1
4594 | HF0210062 | 2021-01 | SO | 7
1750 | DS034094 | 2023-02 | B | 5,7
4536 | HF0210062 | 2021-01 | MB | 6,3
4565 | HF0210062 | 2021-01 | SO | 6,8
4651 | HF0210062 | 2021-01 | SO | 6,5
4577 | HF0210062 | 2021-01 | SO | 7
4553 | HF0210062 | 2021-01 | SO | 6,5
4587 | HF0210062 | 2021-01 | SU | 4,5
4634 | HF0210062 | 2021-01 | SO | 7
4549 | HF0210062 | 2021-01 | SO | 7
4576 | HF0210062 | 2021-01 | SO | 7
4609 | HF0210062 | 2021-01 | SO | 7
4648 | HF0210062 | 2021-01 | SO | 6,8
4599 | HF0210062 | 2021-01 | B | 5,9
4625 | HF0210062 | 2021-01 | SO | 7
4564 | HF0210062 | 2021-01 | SO | 7
4615 | HF0210062 | 2021-01 | SO | 7
4575 | HF0210062 | 2021-01 | MB | 6
4569 | HF0210062 | 2021-01 | B | 5,9
4617 | HF0210062 | 2021-01 | B | 5,9
4582 | HF0210062 | 2021-01 | SO | 7
4642 | HF0210062 | 2021-01 | MB | 6,2
4601 | HF0210062 | 2021-01 | SO | 7
4537 | HF0210062 | 2021-01 | SO | 7
4593 | HF0210062 | 2021-01 | MB | 6,4
4546 | HF0210062 | 2021-01 | SO | 7
4584 | HF0210062 | 2023-01 | B | 5,8
1773 | DS035152 | 2023-02 | SU | 4,7
4548 | HF0210062 | 2021-01 | B | 5
4647 | HF0210062 | 2021-01 | SO | 7
4591 | HF0210062 | 2021-01 | SO | 7
4547 | HF0210062 | 2021-01 | SO | 7
4558 | HF0210062 | 2021-01 | SO | 7
4544 | HF0210062 | 2021-01 | SO | 7
4639 | HF0210062 | 2021-01 | SO | 7
4556 | HF0210062 | 2021-01 | SO | 7
4633 | HF0210062 | 2021-01 | SO | 7
4568 | HF0210062 | 2021-01 | SO | 7
4586 | HF0210062 | 2021-01 | SO | 7
4550 | HF0210062 | 2021-01 | SO | 7
4555 | HF0210062 | 2021-01 | MB | 6
4541 | HF0210062 | 2021-01 | SO | 7
4613 | HF0210062 | 2021-01 | SO | 7
4567 | HF0210062 | 2021-01 | SU | 4
4612 | HF0210062 | 2021-01 | SO | 7
4581 | HF0210062 | 2021-01 | MB | 6
4561 | HF0210062 | 2021-01 | SO | 7
4598 | HF0210062 | 2021-01 | SO | 7
4559 | HF0210062 | 2021-01 | SO | 7
4627 | HF0210062 | 2021-01 | B | 5
4600 | HF0210062 | 2021-01 | SO | 7
4618 | HF0210062 | 2021-01 | SO | 7
4604 | HF0210062 | 2021-01 | SO | 7
4552 | HF0210062 | 2021-01 | MB | 6
4566 | HF0210062 | 2021-01 | MB | 6
1766 | DS0310062 | 2021-01 | B | 5,7
1747 | DS0310062 | 2021-01 | B | 5
1727 | DS0310062 | 2021-01 | MB | 6
1800 | DS0310062 | 2022-01 | MB | 6
1756 | DS0310062 | 2021-01 | B | 5,5
1797 | DS0310062 | 2021-01 | B | 5,7
1786 | DS0310062 | 2021-01 | SU | 4,1
1778 | DS0310062 | 2021-01 | B | 5,3
1737 | DS0310062 | 2021-01 | B | 5,5
1754 | DS0310062 | 2021-01 | B | 5,2
1743 | DS0310062 | 2021-01 | SU | 4,7
1776 | DS0310062 | 2021-01 | B | 5,9
1806 | DS0310062 | 2021-01 | MB | 6,3
1730 | DS0310062 | 2021-01 | B | 5,3
1726 | DS0310062 | 2021-01 | SU | 4,8
1744 | DS0310062 | 2021-01 | B | 5,3
1751 | DS0310062 | 2021-01 | B | 5,3
1768 | DS0310062 | 2021-01 | SO | 6,9
1736 | DS0310062 | 2021-01 | B | 5,2
1798 | DS0310062 | 2021-01 | B | 5,8
1811 | DS0310062 | 2021-01 | SU | 4,7
1748 | DS0310062 | 2021-01 | MB | 6,1
1732 | DS0310062 | 2021-01 | SO | 6,5
1728 | DS0310062 | 2021-01 | SU | 4,9
1725 | DS0310062 | 2021-01 | MB | 6,2
1771 | DS0310062 | 2021-01 | B | 5,9
1767 | DS0310062 | 2021-01 | SU | 4,1
1801 | DS0310062 | 2021-01 | SU | 4,2
1731 | DS0310062 | 2021-01 | SU | 4,8
1794 | DS0310062 | 2021-01 | B | 5,6
1819 | DS0310062 | 2021-01 | B | 5,7
1803 | DS0310062 | 2021-01 | SU | 4,6
1759 | DS0310062 | 2021-01 | MB | 6,1
1749 | DS0310062 | 2022-01 | B | 5,5
1758 | DS0310062 | 2022-01 | B | 5,8
3267 | DV0210062 | 2021-01 | SO | 7
3207 | DV0210062 | 2021-01 | SO | 7
3238 | DV0210062 | 2021-01 | SO | 7
3259 | DV0210062 | 2021-01 | SO | 7
3232 | DV0210062 | 2021-01 | SO | 7
3220 | DV0210062 | 2021-01 | SO | 7
3251 | DV0210062 | 2021-01 | SO | 7
3247 | DV0210062 | 2021-01 | SO | 7
3196 | DV0210062 | 2021-01 | MB | 6
3246 | DV0210062 | 2021-01 | SO | 7
3265 | DV0210062 | 2021-01 | SO | 7
3204 | DV0210062 | 2021-01 | SO | 7
3210 | DV0210062 | 2021-01 | SO | 7
3242 | DV0210062 | 2021-01 | SO | 7
3188 | DV0210062 | 2021-01 | SO | 7
3224 | DV0210062 | 2021-01 | SO | 7
3180 | DV0210062 | 2021-01 | SO | 7
3194 | DV0210062 | 2021-01 | SO | 7
3202 | DV0210062 | 2021-01 | SO | 7
3213 | DV0210062 | 2021-01 | MB | 6
3248 | DV0210062 | 2021-01 | SO | 7
3228 | DV0210062 | 2021-01 | SO | 7
3212 | DV0210062 | 2021-01 | SO | 7
3176 | DV0210062 | 2021-01 | SO | 7
3178 | DV0210062 | 2021-01 | MB | 6,1
3249 | DV0210062 | 2021-01 | B | 5,9
3199 | DV0210062 | 2021-01 | SO | 6,5
3206 | DV0210062 | 2021-01 | SO | 6,7
4594 | HF024091 | 2022-01 | B | 5
4576 | HF024091 | 2022-02 | SU | 4
3233 | DV0210062 | 2021-01 | B | 5,4
3184 | DV0210062 | 2021-01 | SO | 6,6
3243 | DV0210062 | 2021-01 | SO | 6,6
3198 | DV0210062 | 2021-01 | SO | 6,6
3209 | DV0210062 | 2021-01 | SU | 4,5
3258 | DV0210062 | 2021-01 | MB | 6,4
3192 | DV0210062 | 2021-01 | SO | 6,6
3195 | DV0210062 | 2021-01 | B | 5,5
3255 | DV0210062 | 2021-01 | B | 5,5
3225 | DV0210062 | 2021-01 | MB | 6,4
3244 | DV0210062 | 2021-01 | MB | 6,1
3187 | DV0210062 | 2021-01 | SO | 6,5
3217 | DV0210062 | 2021-01 | SO | 6,6
3266 | DV0210062 | 2021-01 | SO | 6,6
3264 | DV0210062 | 2021-01 | B | 5,8
1746 | DS034091 | 2023-02 | MB | 6
4618 | HF024091 | 2021-02 | MB | 6
4568 | HF024091 | 2022-01 | MB | 6
4559 | HF024091 | 2022-01 | MB | 6
4556 | HF024091 | 2021-02 | MB | 6,3
4602 | HF024091 | 2021-02 | SO | 6,5
3248 | DV023450 | 2021-01 | B | 5,3
4586 | HF024091 | 2021-02 | SO | 6,8
4536 | HF024091 | 2021-02 | SO | 6,5
4598 | HF024091 | 2021-02 | MB | 6,3
4600 | HF024091 | 2021-02 | MB | 6,3
4604 | HF024091 | 2021-02 | MB | 6,3
4566 | HF024091 | 2021-02 | B | 5,8
3228 | DV023450 | 2021-01 | MB | 6,2
3212 | DV023450 | 2021-01 | B | 5,3
3261 | DV023450 | 2021-01 | NP | x
3261 | DV023450 | 2021-01 | I | 3
4547 | HF024091 | 2022-01 | MB | 6,2
4544 | HF024091 | 2022-01 | SO | 6,8
4555 | HF024091 | 2022-01 | B | 5,3
4560 | HF024091 | 2022-01 | MB | 6,3
4541 | HF024091 | 2022-01 | SO | 6,8
4581 | HF024091 | 2022-01 | B | 5,9
4561 | HF024091 | 2022-01 | B | 5,9
4599 | HF024091 | 2022-01 | MB | 6,4
4613 | HF024091 | 2023-01 | MB | 6
4567 | HF024091 | 2023-01 | SO | 7
4558 | HF024091 | 2022-02 | SU | 4,8
4665 | HF024091 | 2022-02 | B | 5,5
4627 | HF024091 | 2022-02 | MB | 6,3
4569 | HF024091 | 2022-02 | B | 5,8
4642 | HF024091 | 2022-02 | MB | 6,3
4593 | HF024091 | 2022-02 | B | 5,9
3259 | DV023451 | 2021-01 | I | 3,6
3249 | DV023451 | 2021-01 | I | 3,9
3248 | DV023451 | 2021-01 | B | 5,5
3233 | DV023451 | 2021-01 | I | 3,7
3233 | DV023451 | 2021-01 | I | 3,5
3228 | DV023451 | 2021-01 | B | 5,1
3212 | DV023451 | 2021-01 | I | 3,3
3212 | DV023451 | 2021-01 | I | 3,5
4548 | HF024091 | 2023-01 | SU | 4,8
4550 | HF024091 | 2023-01 | MB | 6,3
4551 | HF024091 | 2023-01 | SO | 6,5
3176 | DV023451 | 2021-01 | SU | 4,4
3176 | DV023451 | 2021-01 | I | 3,6
4587 | HF024091 | 2023-01 | MB | 6,4
4612 | HF024091 | 2023-01 | SO | 6,5
4647 | HF024091 | 2023-02 | MB | 6
3248 | DV023453 | 2021-01 | B | 5,2
3228 | DV023453 | 2021-01 | MB | 6,2
3212 | DV023453 | 2021-01 | SU | 4,4
4584 | HF024091 | 2023-02 | SO | 6,5
1737 | DS034091 | 2021-02 | SO | 7
1766 | DS034091 | 2022-01 | SO | 7
1797 | DS034091 | 2022-01 | MB | 6
1730 | DS034091 | 2022-01 | MB | 6
1726 | DS034091 | 2022-01 | SO | 7
1744 | DS034091 | 2022-01 | SO | 7
1732 | DS034091 | 2022-01 | SO | 7
1759 | DS034091 | 2022-01 | SO | 7
1747 | DS034091 | 2022-02 | MB | 6
1727 | DS034091 | 2022-02 | SO | 7
1758 | DS034091 | 2022-02 | MB | 6
1801 | DS034091 | 2022-02 | SO | 7
1794 | DS034091 | 2021-02 | B | 5,8
1819 | DS034091 | 2021-02 | MB | 6,3
1754 | DS034091 | 2023-02 | B | 5
1767 | DS034091 | 2022-01 | B | 5,5
3220 | DV024091 | 2021-02 | MB | 6
3242 | DV024091 | 2021-02 | MB | 6
1748 | DS034091 | 2022-02 | SO | 6,5
1728 | DS034091 | 2022-02 | SO | 6,5
1731 | DS034091 | 2022-02 | SO | 6,5
4564 | HF024092 | 2021-02 | SO | 7
4632 | HF024092 | 2021-02 | SO | 7
1749 | DS034091 | 2023-02 | SU | 4,4
4582 | HF024092 | 2021-02 | SO | 7
1743 | DS034091 | 2023-02 | B | 5,3
1806 | DS034091 | 2023-02 | B | 5,5
1798 | DS034091 | 2023-02 | SU | 4,5
4601 | HF024092 | 2021-02 | SO | 7
4545 | HF024092 | 2021-02 | SO | 7
4549 | HF024092 | 2022-01 | SO | 7
4625 | HF024092 | 2022-01 | B | 5
4577 | HF024092 | 2023-01 | SO | 7
4779 | HF024092 | 2023-02 | SU | 4
4537 | HF024092 | 2023-02 | SO | 7
3249 | DV024440 | 2021-01 | I | 3,1
3248 | DV024440 | 2021-01 | B | 5,4
3238 | DV024091 | 2021-02 | SO | 6,5
3178 | DV024091 | 2021-02 | SO | 6,8
3249 | DV024091 | 2021-02 | MB | 6,3
3233 | DV024440 | 2021-01 | I | 3,5
3233 | DV024440 | 2021-01 | M | 2,8
3199 | DV024091 | 2021-02 | SO | 6,8
3228 | DV024440 | 2021-01 | B | 5,7
3212 | DV024440 | 2021-01 | B | 5,3
3261 | DV024440 | 2021-01 | SU | 4,2
